X 	 Y 	 Y_Predicted
0 	 1.236758684506786 	 -0.5630259053584843
1 	 0.4489496172112435 	 -0.6100609299541272
2 	 -0.4353172691195073 	 -0.6570959545497701
3 	 -1.3499214259622294 	 -0.704130979145413
4 	 -0.37156278057127684 	 -0.7511660037410559
5 	 -0.34830546878114926 	 -0.7982010283366988
6 	 -1.2237719022182405 	 -0.8452360529323417
7 	 -1.003299230081969 	 -0.8922710775279845
8 	 -0.5596144486516578 	 -0.9393061021236275
9 	 -0.9382662569601059 	 -0.9863411267192703
10 	 -1.9459030062250413 	 -1.0333761513149133
11 	 -1.7578496417305427 	 -1.0804111759105561
12 	 -2.5649032048117935 	 -1.1274462005061991
13 	 -1.4815968136911783 	 -1.174481225101842
14 	 -2.38262023659188 	 -1.2215162496974847
15 	 -3.218827826068162 	 -1.2685512742931278
16 	 -1.134976163007783 	 -1.3155862988887708
17 	 -1.4213802622305542 	 -1.3626213234844136
18 	 -2.9177470837235644 	 -1.4096563480800564
19 	 -1.3156734679698479 	 -1.4566913726756994
20 	 -1.6094279124991002 	 -1.5037263972713424
21 	 -3.2957887190562793 	 -1.5507614218669852
22 	 -2.0794269584686367 	 -1.597796446462628
23 	 -0.521295854555512 	 -1.644831471058271
24 	 -0.3566738725123423 	 -1.6918664956539138
25 	 -1.4552817564350111 	 -1.7389015202495568
26 	 -0.8362458447172675 	 -1.7859365448451996
27 	 -0.9162888568763821 	 -1.8329715694408426
28 	 -0.3610126867763587 	 -1.8800065940364854
29 	 -1.3156734679698479 	 -1.9270416186321284
30 	 -0.6690484675416282 	 -1.9740766432277712
31 	 -1.5686119595885109 	 -2.0211116678234142
32 	 -1.661394950945525 	 -2.068146692419057
33 	 -2.079434250040057 	 -2.1151817170147
34 	 -2.0564480594021384 	 -2.162216741610343
35 	 -2.397890222303574 	 -2.209251766205986
36 	 -1.661394950945525 	 -2.256286790801629
37 	 -1.9169183474841434 	 -2.3033218153972714
38 	 -2.961822819606186 	 -2.3503568399929144
39 	 -3.0602549093975924 	 -2.397391864588557
40 	 -3.0680410165950027 	 -2.4444268891842
41 	 -2.151757784662723 	 -2.491461913779843
42 	 -3.2503648795647835 	 -2.538496938375486
43 	 -2.484900920635 	 -2.585531962971129
44 	 -3.0445145012421935 	 -2.6325669875667717
45 	 -3.2386704456550945 	 -2.6796020121624147
46 	 -2.6026665375838682 	 -2.7266370367580577
